"Azioni";"Codice";"Nome";"Barcode";"Tipo";"Categoria";"Sottocategoria";"Giacenza";"Prezzo di acquisto";"Valore magazzino";"Q.tà per confezione";"Prezzo €";"Iva";"Creato da";"Disabilitato"
"";"AL3966";"PARADE X-CW-18 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 18 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3930";"PARADE X-CW-36 SPOT, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3931";"PARADE X-CW-36 NARROW, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3932";"PARADE X-CW-36 MEDIUM, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3933";"PARADE X-CW-36 WIDE, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3934";"PARADE X-CW-36 EXTRA WIDE, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3935";"PARADE X-CW-36 ELLIPTICAL, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3936";"PARADE X-CW-36 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 36 COLD WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3970";"PARADE X-WW-18 SPOT, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3971";"PARADE X-WW-18 NARROW, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3972";"PARADE X-WW-18 MEDIUM, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3973";"PARADE X-WW-18 WIDE, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3974";"PARADE X-WW-18 EXTRA WIDE, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3975";"PARADE X-WW-18 ELLIPTICAL, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3976";"PARADE X-WW-18 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 18 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1166,4";"22%";"Giacomo";"false"
"";"AL3940";"PARADE X-WW-36 SPOT, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3941";"PARADE X-WW-36 NARROW, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3942";"PARADE X-WW-36 MEDIUM, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3943";"PARADE X-WW-36 WIDE, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3944";"PARADE X-WW-36 EXTRA WIDE, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3945";"PARADE X-WW-36 ELLIPTICAL, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL3946";"PARADE X-WW-36 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 36 WARM WHITE LEDs for both indoor and outdoor use. on board control panel. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1499,85";"22%";"Giacomo";"false"
"";"AL4058";"PARADE X-18 EASY, IP67  compact and modular LED bar with 18 cold or warm white or monochromatic LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"996,3";"22%";"Giacomo";"false"
"";"AL4056";"PARADE X-36 EASY, IP67  compact and modular LED bar with 36 cold or warm white or monochromatic LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1309,5";"22%";"Giacomo";"false"
"";"AL2885";"PARADE S-RGBW-20 MEDIUM, compact and modular IP67 LED bar with 5 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL2554";"PARADE S-RGBW-20 WIDE, compact and modular IP67 LED bar with 5 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL2558";"PARADE S-RGBW-20 ELLIPTICAL, compact and modular IP67 LED bar with 5 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL2580";"PARADE S-RGBW-20 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 5 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL2582";"PARADE S-RGBW-20 WALL WASH, compact and modular IP67 LED bar with 5 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL4333";"BARNDOOR, 4-leaf barndoor set";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"160,11";"22%";"Giacomo";"false"
"";"IP2587";"PARADE S-RGBW-40 MEDIUM, compact and modular IP67 LED bar with 10 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL2564";"PARADE S-RGBW-40 WIDE, compact and modular IP67 LED bar with 10 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL2568";"PARADE S-RGBW-40 ELLIPTICAL, compact and modular IP67 LED bar with 10 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL2584";"PARADE S-RGBW-40 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 10 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL2586";"PARADE S-RGBW-40 WALL WASH, compact and modular IP67 LED bar with 10 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL2590";"PARADE S-RGBW-60 MEDIUM, compact and modular IP67 LED bar with 15 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1830,6";"22%";"Giacomo";"false"
"";"AL2574";"PARADE S-RGBW-60 WIDE, compact and modular IP67 LED bar with 15 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL2578";"PARADE S-RGBW-60 ELLIPTICAL, compact and modular IP67 LED bar with 15 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL2588";"PARADE S-RGBW-60 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 15 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL2589";"PARADE S-RGBW-60 WALL WASH, compact and modular IP67 LED bar with 15 clusters of 4 RGBW LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3114";"PARADE S-W-20 COLD WHITE MEDIUM, compact and modular IP67 LED bar with 5 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3110";"PARADE S-W-20 COLD WHITE WIDE, compact and modular IP67 LED bar with 5 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3111";"PARADE S-W-20 COLD WHITE ELLIPTICAL, compact and modular IP67 LED bar with 5 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3112";"PARADE S-W-20 COLD WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 5 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3113";"PARADE S-W-20 COLD WHITE WALL WASH, compact and modular IP67 LED bar with 5 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3119";"PARADE S-W-20 WARM WHITE MEDIUM, compact and modular IP67 LED bar with 5 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3115";"PARADE S-W-20 WARM WHITE WIDE, compact and modular IP67 LED bar with 5 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3116";"PARADE S-W-20 WARM WHITE ELLIPTICAL, compact and modular IP67 LED bar with 5 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3117";"PARADE S-W-20 WARM WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 5 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3118";"PARADE S-W-20 WARM WHITE WALL WASH, compact and modular IP67 LED bar with 5 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3124";"PARADE S-W-40 COLD WHITE MEDIUM, compact and modular IP67 LED bar with 10 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL3120";"PARADE S-W-40 COLD WHITE WIDE, compact and modular IP67 LED bar with 10 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3121";"PARADE S-W-40 COLD WHITE ELLIPTICAL, compact and modular IP67 LED bar with 10 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3122";"PARADE S-W-40 COLD WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 10 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3123";"PARADE S-W-40 COLD WHITE WALL WASH, compact and modular IP67 LED bar with 10 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3129";"PARADE S-W-40 WARM WHITE MEDIUM, compact and modular IP67 LED bar with 10 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL3125";"PARADE S-W-40 WARM WHITE WIDE, compact and modular IP67 LED bar with 10 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3126";"PARADE S-W-40 WARM WHITE ELLIPTICAL, compact and modular IP67 LED bar with 10 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3127";"PARADE S-W-40 WARM WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 10 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3128";"PARADE S-W-40 WARM WHITE WALL WASH, compact and modular IP67 LED bar with 10 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3134";"PARADE S-W-60 COLD WHITE MEDIUM, compact and modular IP67 LED bar with 15 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1830,6";"22%";"Giacomo";"false"
"";"AL3130";"PARADE S-W-60 COLD WHITE WIDE, compact and modular IP67 LED bar with 15 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3131";"PARADE S-W-60 COLD WHITE ELLIPTICAL, compact and modular IP67 LED bar with 15 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3132";"PARADE S-W-60 COLD WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 15 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3133";"PARADE S-W-60 COLD WHITE WALL WASH, compact and modular IP67 LED bar with 15 clusters of 4 COLD WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3139";"PARADE S-W-60 WARM WHITE MEDIUM, compact and modular IP67 LED bar with 15 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1830,6";"22%";"Giacomo";"false"
"";"AL3135";"PARADE S-W-60 WARM WHITE WIDE, compact and modular IP67 LED bar with 15 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3136";"PARADE S-W-60 WARM WHITE ELLIPTICAL, compact and modular IP67 LED bar with 15 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3137";"PARADE S-W-60 WARM WHITE ELLIPTICAL WIDE, compact and modular IP67 LED bar with 15 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3138";"PARADE S-W-60 WARM WHITE WALL WASH, compact and modular IP67 LED bar with 15 clusters of 4 WARM WHITE LEDs each for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3160";"PARADE S-DW-20 MEDIUM, compact and modular IP67 LED bar with 5 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3161";"PARADE S-DW-20 WIDE, compact and modular IP67 LED bar with 5 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3162";"PARADE S-DW-20 ELLIPTICAL, compact and modular IP67 LED bar with 5 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3163";"PARADE S-DW-20 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 5 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3164";"PARADE S-DW-20 WALL WASH, compact and modular IP67 LED bar with 5 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"884,25";"22%";"Giacomo";"false"
"";"AL3165";"PARADE S-DW-40 MEDIUM, compact and modular IP67 LED bar with 10 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1277,1";"22%";"Giacomo";"false"
"";"AL3166";"PARADE S-DW-40 WIDE, compact and modular IP67 LED bar with 10 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3167";"PARADE S-DW-40 ELLIPTICAL, compact and modular IP67 LED bar with 10 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3168";"PARADE S-DW-40 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 10 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3169";"PARADE S-DW-40 WALL WASH, compact and modular IP67 LED bar with 10 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1267,65";"22%";"Giacomo";"false"
"";"AL3170";"PARADE S-DW-60 MEDIUM, compact and modular IP67 LED bar with 15 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1830,6";"22%";"Giacomo";"false"
"";"AL3171";"PARADE S-DW-60 WIDE, compact and modular IP67 LED bar with 15 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3172";"PARADE S-DW-60 ELLIPTICAL , compact and modular IP67 LED bar with 15 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3173";"PARADE S-DW-60 ELLIPTICAL WIDE, compact and modular IP67 LED bar with 15 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL3174";"PARADE S-DW-60 WALL WASH, compact and modular IP67 LED bar with 15 clusters of 2 COLD + 2 WARM WHITE LEDs each for both indoor and outdoor use. adjustable colour temperature range between 2700K and 6500K. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1813,05";"22%";"Giacomo";"false"
"";"AL4378";"PARADE C-18, compact and modular IP67 LED bar with 18 RGB or white LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"808,65";"22%";"Giacomo";"false"
"";"AL4379";"PARADE C-36, compact and modular IP67 LED bar with 36 RGB or white LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1144,8";"22%";"Giacomo";"false"
"";"AL2310";"PARADE D-RGB-5 NARROW, compact and modular IP67 LED bar with 5 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"939,6";"22%";"Giacomo";"false"
"";"AL2312";"PARADE D-RGB-5 MEDIUM, compact and modular IP67 LED bar with 5 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"939,6";"22%";"Giacomo";"false"
"";"AL2314";"PARADE D-RGB-5 WIDE, compact and modular IP67 LED bar with 5 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"939,6";"22%";"Giacomo";"false"
"";"AL2316";"PARADE D-RGB-5 ELLIPTICAL, compact and modular IP67 LED bar with 5 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"939,6";"22%";"Giacomo";"false"
"";"AL2300";"PARADE D-RGB-10 NARROW, compact and modular IP67 LED bar with 10 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1385,1";"22%";"Giacomo";"false"
"";"AL2302";"PARADE D-RGB-10 MEDIUM, compact and modular IP67 LED bar with 10 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1385,1";"22%";"Giacomo";"false"
"";"AL2304";"PARADE D-RGB-10 WIDE, compact and modular IP67 LED bar with 10 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1385,1";"22%";"Giacomo";"false"
"";"AL2306";"PARADE D-RGB-10 ELLIPTICAL, compact and modular IP67 LED bar with 10 RGB full colour LEDs for both indoor and outdoor use. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1385,1";"22%";"Giacomo";"false"
"";"AL4426";"PARADE D-W-6 MK3, compact and modular IP67 LED bar with 6 COLD or WARM WHITE LEDs for both indoor and outdoor us. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"627,08";"22%";"Giacomo";"false"
"";"AL4427";"PARADE D-W-9 MK3, compact and modular IP67 LED bar with 9 COLD or WARM WHITE LEDs for both indoor and outdoor us. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"749,25";"22%";"Giacomo";"false"
"";"AL4428";"PARADE D-W-12 MK3, compact and modular IP67 LED bar with 12 COLD or WARM WHITE LEDs for both indoor and outdoor us. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"837";"22%";"Giacomo";"false"
